product_slug,product_name,product_id,sku,reference_sku_private,mpn,mpn_status,brand,category,gtin,gtin_status,gtin_checksum_status,reference_price_private,currency,reference_availability_private,selling_price,availability,product_url,image_url,description,seller_brand,seller_legal_name,merchant_approved
bitdefender-antivirus-plus-5-pc-1-anno,BITDEFENDER ANTIVIRUS PLUS - 5 PC 2025 - 1 Anno,LP-4658127DB8,LP-4658127DB8,MK034E,MK034E,assignment_unverified,Bitdender,Bitdefender,7446941441442,assignment_unverified,valid,69.99,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/bitdefender-antivirus-plus-5-pc-1-anno/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
bitdefender-antivirus-plus-3-pc-1-anno,BITDEFENDER ANTIVIRUS PLUS 2025 - 3 PC - 1 Anno,LP-3DB860281B,LP-3DB860281B,XL028C,XL028C,assignment_unverified,Bitdender,Bitdefender,7446935432463,assignment_unverified,valid,54.99,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/bitdefender-antivirus-plus-3-pc-1-anno/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
bitdefender-antivirus-plus-1-pc-1-anno,BITDEFENDER ANTIVIRUS PLUS 2025 - 1 PC - 1 Anno,LP-33681D89CA,LP-33681D89CA,V934AZ,V934AZ,assignment_unverified,Bitdender,Bitdefender,7446950783748,assignment_unverified,valid,44.99,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/bitdefender-antivirus-plus-1-pc-1-anno/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
bitdefender-total-security-vpn-premium-licenza-10-dispositivi-1-anno,BITDEFENDER TOTAL SECURITY 2025 + VPN 10 disposit. - 1 Anno,LP-B52AA43ABE,LP-B52AA43ABE,45IS5D,45IS5D,assignment_unverified,Bitdender,Bitdefender,7446940854823,assignment_unverified,valid,154.99,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/bitdefender-total-security-vpn-premium-licenza-10-dispositivi-1-anno/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
bitdefender-total-security-vpn-premium-licenza-5-dispositivi-1-anno,BITDEFENDER TOTAL SECURITY 2025 + VPN 5 dispositivi - 1 Anno,LP-FD5012A571,LP-FD5012A571,V594SK,V594SK,assignment_unverified,Bitdender,Bitdefender,7446945444470,assignment_unverified,valid,134.99,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/bitdefender-total-security-vpn-premium-licenza-5-dispositivi-1-anno/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
bitdefender-total-security-vpn-premium-licenza-3-dispositivi-1-anno,BITDEFENDER TOTAL SECURITY 2025 + VPN 3 dispositivi 1 Anno,LP-ABC8C34B50,LP-ABC8C34B50,305CKR,305CKR,assignment_unverified,Bitdender,Bitdefender,7446942333326,assignment_unverified,valid,124.99,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/bitdefender-total-security-vpn-premium-licenza-3-dispositivi-1-anno/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
bitdefender-total-security-licenza-10-dispositivi-1-anno,BITDEFENDER TOTAL SECURITY 2025 10 dispositivi - 1 Anno,LP-E36877D5E0,LP-E36877D5E0,894GBK,894GBK,assignment_unverified,Bitdender,Bitdefender,7446939051035,assignment_unverified,valid,84.99,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/bitdefender-total-security-licenza-10-dispositivi-1-anno/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
bitdefender-total-security-licenza-5-dispositivi-1-anno,BITDEFENDER TOTAL SECURITY 2025 5 dispositivi - 1 Anno,LP-114547D492,LP-114547D492,04GKW7,04GKW7,assignment_unverified,Bitdender,Bitdefender,7446947034020,assignment_unverified,valid,94.99,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/bitdefender-total-security-licenza-5-dispositivi-1-anno/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
bitdefender-total-security-licenza-3-dispositivi-1-anno,BITDEFENDER TOTAL SECURITY 2025 - Licenza - 3 disp. - 1 Anno,LP-24E0D3403E,LP-24E0D3403E,VD840X,VD840X,assignment_unverified,Bitdender,Bitdefender,7446935173175,assignment_unverified,valid,84.99,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/bitdefender-total-security-licenza-3-dispositivi-1-anno/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
bitdefender-internet-security-licenza-5-pc-1-anno,BITDEFENDER INTERNET SECURITY 2025 - Licenza - 5 PC - 1 Anno,LP-55C835ED67,LP-55C835ED67,S48TA1,S48TA1,assignment_unverified,Bitdender,Bitdefender,7446952029080,assignment_unverified,valid,79.99,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/bitdefender-internet-security-licenza-5-pc-1-anno/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
bitdefender-internet-security-licenza-3-pc-1-anno,BITDEFENDER INTERNET SECURITY 2025 - Licenza - 3 PC - 1 Anno,LP-EED46A6500,LP-EED46A6500,9D3F9L,9D3F9L,assignment_unverified,Bitdender,Bitdefender,7446936233274,assignment_unverified,valid,74.99,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/bitdefender-internet-security-licenza-3-pc-1-anno/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
bitdefender-internet-security-licenza-1-pc-1-anno,BITDEFENDER INTERNET SECURITY 2025 - Licenza - 1 PC - 1 Anno,LP-B3AAD2ECEC,LP-B3AAD2ECEC,1CV0P6,1CV0P6,assignment_unverified,Bitdender,Bitdefender,7446940872872,assignment_unverified,valid,64.99,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/bitdefender-internet-security-licenza-1-pc-1-anno/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
bitdefender-small-office-security-5-dispositivi-1-anno,BITDEFENDER SMALL OFFICE SECURITY 2025 - 5 dispos. - 1 Anno,LP-11AC437C33,LP-11AC437C33,D033WS,D033WS,assignment_unverified,Bitdender,Bitdefender,7446947927995,assignment_unverified,valid,104.99,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/bitdefender-small-office-security-5-dispositivi-1-anno/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
bitdefender-small-office-security-10-dispositivi-1-anno,BITDEFENDER SMALL OFFICE SECURITY 2025 - 10 dispos. - 1 Anno,LP-D35F93F85E,LP-D35F93F85E,9FW04K,9FW04K,assignment_unverified,Bitdender,Bitdefender,7446943642632,assignment_unverified,valid,144.99,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/bitdefender-small-office-security-10-dispositivi-1-anno/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
bitdefender-small-office-security-20-dispositivi-1-anno,BITDEFENDER SMALL OFFICE SECURITY 2025 - 20 dispos. - 1 Anno,LP-A9D3C43152,LP-A9D3C43152,95GE4S,95GE4S,assignment_unverified,Bitdender,Bitdefender,7446957660684,assignment_unverified,valid,234.99,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/bitdefender-small-office-security-20-dispositivi-1-anno/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
bitdefender-antivirus-for-mac-1-mac-1-anno,BITDEFENDER ANTIVIRUS FOR MAC 2025 - 1 MAC - 1 Anno,LP-EAE90C32C7,LP-EAE90C32C7,CR34I0,CR34I0,assignment_unverified,Bitdender,Bitdefender,7446936069064,assignment_unverified,valid,54.99,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/bitdefender-antivirus-for-mac-1-mac-1-anno/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
bitdefender-antivirus-for-mac-3-mac-1-anno,BITDEFENDER ANTIVIRUS FOR MAC 2025 - 3 MAC - 1 Anno,LP-E3B6C01A02,LP-E3B6C01A02,8FJE45,8FJE45,assignment_unverified,Bitdender,Bitdefender,7446942637615,assignment_unverified,valid,74.99,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/bitdefender-antivirus-for-mac-3-mac-1-anno/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
bitdefender-mobile-security-1-dispositivo-1-anno,BITDEFENDER MOBILE SECURITY 2025 - 3 dispositivi - 1 Anno,LP-A85FF3A889,LP-A85FF3A889,R9TF09,R9TF09,assignment_unverified,Bitdender,Bitdefender,7446954539549,assignment_unverified,valid,29.99,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/bitdefender-mobile-security-1-dispositivo-1-anno/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
sharepoint-server-2016-standard,Microsoft Sharepoint Server 2016 Standard,LP-0BDE7B196D,LP-0BDE7B196D,CKW029,CKW029,assignment_unverified,Microsoft,Microsoft Share Point,0760947037322,assignment_unverified,valid,24.5,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/sharepoint-server-2016-standard/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-sharepoint-server-2019-standard,Microsoft Sharepoint Server 2019 Standard,LP-457FD3AC13,LP-457FD3AC13,8WF30X,8WF30X,assignment_unverified,Microsoft,Microsoft Share Point,7446935721734,assignment_unverified,valid,49.5,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-sharepoint-server-2019-standard/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-sharepoint-server-2016-enterprise,Microsoft Sharepoint Server 2016 Enterprise,LP-C5FCFB5B4C,LP-C5FCFB5B4C,3IFE40,3IFE40,assignment_unverified,Microsoft,Microsoft Share Point,7446934472446,assignment_unverified,valid,39.5,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-sharepoint-server-2016-enterprise/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-sharepoint-server-2016-enterprise-312,Microsoft Sharepoint Server 2019 Enterprise,LP-B47302E8FA,LP-B47302E8FA,DS05R4,DS05R4,assignment_unverified,Microsoft,Microsoft Share Point,7446935883814,assignment_unverified,valid,74.5,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-sharepoint-server-2016-enterprise-312/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
corelcad-2020,COREL DRAW - CORELCAD 2020,LP-CCBD3F0603,LP-CCBD3F0603,94JFW3,94JFW3,assignment_unverified,Corel Draw,COREL,7446951265205,assignment_unverified,valid,199,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/corelcad-2020/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-windows-11-professional,MICROSOFT WINDOWS 11 PROFESSIONAL,LP-E18A63310E,LP-E18A63310E,W11PR11,W11PR11,assignment_unverified,Microsoft,Microsoft Windows 11,0889842905892,assignment_unverified,valid,9.9,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-windows-11-professional/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-windows-11-home,Microsoft Windows 11 Home,LP-EB0F2F2081,LP-EB0F2F2081,WIN111,WIN111,assignment_unverified,Microsoft,Microsoft Windows 11,0889842905267,assignment_unverified,valid,9.9,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-windows-11-home/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-windows-11-enterprise,MICROSOFT WINDOWS 11 ENTERPRISE,LP-2651C6AC17,LP-2651C6AC17,WI11E1,WI11E1,assignment_unverified,Microsoft,Microsoft Windows 11,0889842906288,assignment_unverified,valid,14.9,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-windows-11-enterprise/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-office-2021-professional-plus,MICROSOFT OFFICE 2021 PROFESSIONAL PLUS (WINDOWS),LP-7176FC4DE0,LP-7176FC4DE0,956TRE,956TRE,assignment_unverified,Microsoft,Microsoft Office 2021,0889842853155,assignment_unverified,valid,14.9,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-office-2021-professional-plus/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-office-2021-home-business-mac,MICROSOFT OFFICE 2021 HOME &amp; BUSINESS (MAC),LP-95E5553CD3,LP-95E5553CD3,DH534F,DH534F,assignment_unverified,Microsoft,Microsoft Office 2021,0889842853001,assignment_unverified,valid,24.9,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-office-2021-home-business-mac/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-office-2021-home-and-business-windows,MICROSOFT OFFICE 2021 HOME AND BUSINESS (WINDOWS),LP-1DE0FF13A1,LP-1DE0FF13A1,OFB435,OFB435,assignment_unverified,Microsoft,Microsoft Office 2021,4251755677283,duplicate_conflict,valid,34.5,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-office-2021-home-and-business-windows/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-office-2021-home-and-student-mac,MICROSOFT OFFICE 2021 HOME AND STUDENT (MAC),LP-B4A6224DCC,LP-B4A6224DCC,AGF546,AGF546,assignment_unverified,Microsoft,Microsoft Office 2021,4251755677290,assignment_unverified,valid,34.5,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-office-2021-home-and-student-mac/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-office-2021-home-and-student-windows,MICROSOFT OFFICE 2021 HOME AND STUDENT (WINDOWS),LP-3C765C1F49,LP-3C765C1F49,9IF4D6,9IF4D6,assignment_unverified,Microsoft,Microsoft Office 2021,0889842854756,assignment_unverified,valid,33.5,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-office-2021-home-and-student-windows/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-word-2021-windows,MICROSOFT WORD 2021 (WINDOWS),LP-4B6C700738,LP-4B6C700738,W11W01,W11W01,assignment_unverified,Microsoft,Microsoft Word,0735416693163,assignment_unverified,valid,19.9,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-word-2021-windows/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-word-2021-mac,Microsoft Word 2021 per Mac,LP-9470D2D71D,LP-9470D2D71D,WMC221,WMC221,assignment_unverified,Microsoft,Microsoft Word,0659556773373,assignment_unverified,valid,22.9,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-word-2021-mac/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-excel-2021-windows,MICROSOFT EXCEL 2021 (WINDOWS),LP-901AE9D70D,LP-901AE9D70D,E21DR4,E21DR4,assignment_unverified,Microsoft,Microsoft Excel,0659556773540,assignment_unverified,valid,22.9,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-excel-2021-windows/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-excel-2021-mac,Microsoft Excel 2021 per Mac,LP-533FF228F1,LP-533FF228F1,EMC021,EMC021,assignment_unverified,Microsoft,Microsoft Excel,0659556774080,assignment_unverified,valid,22.9,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-excel-2021-mac/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-project-professional-2021-windows,MICROSOFT PROJECT PROFESSIONAL 2021 (WINDOWS),LP-A7D934F7A7,LP-A7D934F7A7,P21PW0,P21PW0,assignment_unverified,Microsoft,Microsoft Project,0659556955410,assignment_unverified,valid,12.9,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-project-professional-2021-windows/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-project-standard-2021-windows,MICROSOFT PROJECT STANDARD 2021 (WINDOWS),LP-DEC15C99B8,LP-DEC15C99B8,PS201W1,PS201W1,assignment_unverified,Microsoft,Microsoft Project,0659556961602,assignment_unverified,valid,34.9,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-project-standard-2021-windows/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-visio-standard-2021windows,MICROSOFT VISIO STANDARD 2021(WINDOWS),LP-B78125A1B5,LP-B78125A1B5,254TRD,254TRD,assignment_unverified,Microsoft,Microsoft Visio,0659556831684,assignment_unverified,valid,28.4,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-visio-standard-2021windows/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-visio-professional-2021windows,MICROSOFT VISIO PROFESSIONAL 2021(WINDOWS),LP-26A4426530,LP-26A4426530,VS213R,VS213R,assignment_unverified,Microsoft,Microsoft Visio,0659556771775,assignment_unverified,valid,12.9,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-visio-professional-2021windows/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-server-2022-standard,MICROSOFT  SERVER 2022 STANDARD,LP-5AAE147E0B,LP-5AAE147E0B,SRV222,SRV222,assignment_unverified,Microsoft,Microsoft Windows Server 2022,0889842769906,assignment_unverified,valid,29,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-server-2022-standard/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-server-2022-datacenter,MICROSOFT SERVER 2022 DATACENTER,LP-C71C4F92BC,LP-C71C4F92BC,WSD222,WSD222,assignment_unverified,Microsoft,Microsoft Windows Server 2022,0889842768985,assignment_unverified,valid,39,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-server-2022-datacenter/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
windows-server-2022-10-user-cals,WINDOWS SERVER 2022 - 10 USER CALS,LP-0471485EE7,LP-0471485EE7,S22UC1,S22UC1,assignment_unverified,Microsoft,Microsoft Windows Server 2022,0889842771930,assignment_unverified,valid,69,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/windows-server-2022-10-user-cals/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
windows-server-2022-10-device-cals,WINDOWS SERVER 2022 - 10 DEVICE CALS,LP-A0CEC3CE07,LP-A0CEC3CE07,JIF657,JIF657,assignment_unverified,Microsoft,Microsoft Windows Server 2022,0889842771756,assignment_unverified,valid,69,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/windows-server-2022-10-device-cals/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
windows-server-2022-10-rds-user-cals,WINDOWS SERVER 2022 - 10 RDS USER CALS,LP-297AF4D33E,LP-297AF4D33E,IJR445,IJR445,assignment_unverified,Microsoft,Microsoft Windows Server 2022,0787976989859,assignment_unverified,valid,69,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/windows-server-2022-10-rds-user-cals/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
windows-server-2022-10-rds-device-cals,WINDOWS SERVER 2022 - 10 RDS DEVICE CALS,LP-7AAC8693E5,LP-7AAC8693E5,L5F8G5,L5F8G5,assignment_unverified,Microsoft,Microsoft Windows Server 2022,0889842771558,assignment_unverified,valid,79,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/windows-server-2022-10-rds-device-cals/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-outlook-2019-mac,MICROSOFT OUTLOOK 2019 (MAC),LP-D387605AF5,LP-D387605AF5,OTL219,OTL219,assignment_unverified,Microsoft,Microsoft Office Outlook,0885370991147,assignment_unverified,valid,14.99,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-outlook-2019-mac/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-word-2019-mac,MICROSOFT WORD 2019 (MAC),LP-CB03923EB6,LP-CB03923EB6,WOR2119,WOR2119,assignment_unverified,Microsoft,Microsoft Word,0760947037827,duplicate_conflict,valid,14.9,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-word-2019-mac/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-excel-2019-mac,MICROSOFT EXCEL 2019 (MAC),LP-0624F21A2A,LP-0624F21A2A,EXC219,EXC219,assignment_unverified,Microsoft,Microsoft Excel,0659556838188,assignment_unverified,valid,14.9,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-excel-2019-mac/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-powerpoint-2019-mac,MICROSOFT POWERPOINT 2019 (MAC),LP-50937922FA,LP-50937922FA,PWT219,PWT219,assignment_unverified,Microsoft,Microsoft Powerpoint,0760947037834,assignment_unverified,valid,14.9,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-powerpoint-2019-mac/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-word-2019-windows,MICROSOFT WORD 2019 (WINDOWS),LP-0E5C2ABAF2,LP-0E5C2ABAF2,T5Y43U,T5Y43U,assignment_unverified,Microsoft,Microsoft Word,0760947037827,duplicate_conflict,valid,14.9,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-word-2019-windows/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-excel-2019-windows,MICROSOFT EXCEL 2019 (WINDOWS),LP-229BD61B35,LP-229BD61B35,CA23T8,CA23T8,assignment_unverified,Microsoft,Microsoft Excel,0760947037841,assignment_unverified,valid,14.9,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-excel-2019-windows/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-powerpoint-2021-windows,MICROSOFT POWERPOINT 2021 (WINDOWS),LP-CE75E048BA,LP-CE75E048BA,PWP221,PWP221,assignment_unverified,Microsoft,Microsoft Powerpoint,4251755677283,duplicate_conflict,valid,22.9,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-powerpoint-2021-windows/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
microsoft-powerpoint-2021-mac,MICROSOFT POWERPOINT 2021 (MAC),LP-DCA98FEC2D,LP-DCA98FEC2D,PWM021,PWM021,assignment_unverified,Microsoft,Microsoft Powerpoint,0889842822571,assignment_unverified,valid,22.9,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/microsoft-powerpoint-2021-mac/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
adobe-acrobat-pro-dc-2022,ADOBE ACROBAT PRO DC 2022,LP-100C93DC6A,LP-100C93DC6A,D5F8T0,D5F8T0,assignment_unverified,Adobe,ADOBE,4260518143941,duplicate_conflict,valid,19.99,EUR,InStock,,PendingReview,https://licenzpol.it/it/product/adobe-acrobat-pro-dc-2022/,,,Licenzpol,DIGITALSOFT DI MUNSHI SHIHAB,False
